study;contrast;method;region_1;region_2;direction
27;SZ-HC;SBCW;Paracentral_Lobule_L;Fusiform_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Fusiform_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Temporal_Sup_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Temporal_Mid_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;OFClat_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Frontal_Sup_Medial_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Frontal_Sup_Medial_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;brodmann_area_11_l;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Occipital_Sup_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Occipital_Sup_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Occipital_Mid_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Occipital_Mid_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Occipital_Inf_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_L;Occipital_Inf_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Precentral_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Precentral_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Postcentral_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Postcentral_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Lingual_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Lingual_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Fusiform_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Fusiform_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Temporal_Sup_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Temporal_Mid_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;OFClat_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Frontal_Sup_Medial_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Frontal_Sup_Medial_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;brodmann_area_11_l;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Occipital_Sup_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Occipital_Sup_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Occipital_Mid_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Occipital_Mid_R;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Occipital_Inf_L;-1
27;SZ-HC;SBCW;Paracentral_Lobule_R;Occipital_Inf_R;-1
27;SZ-HC;SBCW;Whole Brain;Whole Brain;0
28;SZ-HC;ICA;Heschl_L;Heschl_L;1
28;SZ-HC;ICA;Temporal_Sup_L;Temporal_Sup_L;1
28;SZ-HC;ICA;Temporal_Mid_L;Temporal_Mid_L;1
28;SZ-HC;ICA;SupraMarginal_L;SupraMarginal_L;1
28;SZ-HC;ICA;Whole Brain;Whole Brain;0
31;SZ-HC;SBVW;Precuneus_L;Whole Brain;0
31;SZ-HC;SBVW;Precuneus_R;Whole Brain;0
34;SZ-HC;SBVW;Precuneus_L;OFCant_R;1
34;SZ-HC;SBVW;Precuneus_L;OFCpost_R;1
34;SZ-HC;SBVW;Precuneus_L;OFClat_L;1
34;SZ-HC;SBVW;Precuneus_L;OFClat_L;1
34;SZ-HC;SBVW;Precuneus_L;OFCpost_L;1
34;SZ-HC;SBVW;Precuneus_L;Rectus_R;1
34;SZ-HC;SBVW;Precuneus_L;Frontal_Med_Orb_R;1
34;SZ-HC;SBVW;Precuneus_L;Frontal_Med_Orb_L;1
34;SZ-HC;SBVW;Precuneus_R;Frontal_Med_Orb_L;1
34;SZ-HC;SBVW;Precuneus_R;Frontal_Med_Orb_R;1
34;SZ-HC;SBVW;Precuneus_R;Frontal_Med_Orb_R;1
34;SZ-HC;SBVW;ACC_sub_L;Cuneus_L;1
34;SZ-HC;SBVW;ACC_sub_L;Cuneus_L;1
34;SZ-HC;SBVW;ACC_sub_L;Calcarine_L;1
34;SZ-HC;SBVW;ACC_sub_L;Calcarine_R;1
34;SZ-HC;SBVW;SupraMarginal_L;Temporal_Inf_L;-1
34;SZ-HC;SBVW;SupraMarginal_L;Occipital_Inf_L;-1
34;SZ-HC;SBVW;SupraMarginal_L;Cerebellum_Crus1_L;-1
34;SZ-HC;SBVW;Precuneus_L;Whole Brain;0
34;SZ-HC;SBVW;Precuneus_R;Whole Brain;0
34;SZ-HC;SBVW;Frontal_Mid_2_L;Whole Brain;0
34;SZ-HC;SBVW;Frontal_Mid_2_R;Whole Brain;0
34;SZ-HC;SBVW;ACC_sub_L;Whole Brain;0
34;SZ-HC;SBVW;ACC_sub_R;Whole Brain;0
34;SZ-HC;SBVW;Precentral_L;Whole Brain;0
34;SZ-HC;SBVW;Precentral_R;Whole Brain;0
34;SZ-HC;SBVW;Parietal_Sup_L;Whole Brain;0
34;SZ-HC;SBVW;Parietal_Sup_R;Whole Brain;0
34;SZ-HC;SBVW;SupraMarginal_L;Whole Brain;0
34;SZ-HC;SBVW;SupraMarginal_R;Whole Brain;0
34;SZ-HC;SBVW;Frontal_Inf_Orb_2_L;Whole Brain;0
34;SZ-HC;SBVW;Frontal_Inf_Orb_2_R;Whole Brain;0
43;SZ-HC;STR;ACC_sup_L;ACC_sup_L;-1
43;SZ-HC;STR;ACC_sup_R;ACC_sup_R;-1
43;SZ-HC;STR;Parietal_Inf_L;Parietal_Inf_L;-1
43;MDD-HC;STR;ACC_sup_L;ACC_sup_L;-1
43;MDD-HC;STR;ACC_sup_R;ACC_sup_R;-1
43;MDD-HC;STR;Parietal_Inf_L;Parietal_Inf_L;-1
43;SZ-HC;STR;ACC_pre_L;Frontoparietal;1
43;SZ-HC;STR;ACC_pre_R;Frontoparietal;1
43;SZ-HC;STR;Default;Default;0
43;SZ-HC;STR;Cingulo-Opercular;Cingulo-Opercular;0
43;SZ-HC;STR;Frontoparietal;Frontoparietal;0
43;SZ-HC;STR;Default;Cingulo-Opercular;0
43;SZ-HC;STR;Default;Frontoparietal;0
43;SZ-HC;STR;Cingulo-Opercular;Frontoparietal;0
43;MDD-HC;STR;Default;Default;0
43;MDD-HC;STR;Cingulo-Opercular;Cingulo-Opercular;0
43;MDD-HC;STR;Frontoparietal;Frontoparietal;0
43;MDD-HC;STR;Default;Cingulo-Opercular;0
43;MDD-HC;STR;Default;Frontoparietal;0
43;MDD-HC;STR;Cingulo-Opercular;Frontoparietal;0
44;SZ-HC;STR;Rectus_L;Frontal_Med_Orb_L;0
44;SZ-HC;STR;Rectus_R;Frontal_Med_Orb_L;0
44;SZ-HC;STR;OFCmed_L;Frontal_Med_Orb_L;0
44;SZ-HC;STR;OFCmed_R;Frontal_Med_Orb_L;0
44;SZ-HC;STR;OFCant_L;Frontal_Med_Orb_L;0
44;SZ-HC;STR;OFCant_R;Frontal_Med_Orb_L;0
44;SZ-HC;STR;OFCpost_L;Frontal_Med_Orb_L;0
44;SZ-HC;STR;OFCpost_R;Frontal_Med_Orb_L;0
44;SZ-HC;STR;OFClat_L;Frontal_Med_Orb_L;0
44;SZ-HC;STR;OFClat_R;Frontal_Med_Orb_L;0
44;SZ-HC;STR;Temporal_Mid_L;Frontal_Med_Orb_L;0
44;SZ-HC;STR;Temporal_Mid_R;Frontal_Med_Orb_L;0
44;SZ-HC;STR;Temporal_Pole_Mid_L;Frontal_Med_Orb_L;0
44;SZ-HC;STR;Temporal_Pole_Mid_R;Frontal_Med_Orb_L;0
44;SZ-HC;STR;Rectus_L;Frontal_Med_Orb_R;0
44;SZ-HC;STR;Rectus_R;Frontal_Med_Orb_R;0
44;SZ-HC;STR;OFCmed_L;Frontal_Med_Orb_R;0
44;SZ-HC;STR;OFCmed_R;Frontal_Med_Orb_R;0
44;SZ-HC;STR;OFCant_L;Frontal_Med_Orb_R;0
44;SZ-HC;STR;OFCant_R;Frontal_Med_Orb_R;0
44;SZ-HC;STR;OFCpost_L;Frontal_Med_Orb_R;0
44;SZ-HC;STR;OFCpost_R;Frontal_Med_Orb_R;0
44;SZ-HC;STR;OFClat_L;Frontal_Med_Orb_R;0
44;SZ-HC;STR;OFClat_R;Frontal_Med_Orb_R;0
44;SZ-HC;STR;Temporal_Mid_L;Frontal_Med_Orb_R;0
44;SZ-HC;STR;Temporal_Mid_R;Frontal_Med_Orb_R;0
44;SZ-HC;STR;Temporal_Pole_Mid_L;Frontal_Med_Orb_R;0
44;SZ-HC;STR;Temporal_Pole_Mid_R;Frontal_Med_Orb_R;0
44;SZ-HC;STR;Rectus_L;Temporal_Mid_L;0
44;SZ-HC;STR;Rectus_R;Temporal_Mid_L;0
44;SZ-HC;STR;OFCmed_L;Temporal_Mid_L;0
44;SZ-HC;STR;OFCmed_R;Temporal_Mid_L;0
44;SZ-HC;STR;OFCant_L;Temporal_Mid_L;0
44;SZ-HC;STR;OFCant_R;Temporal_Mid_L;0
44;SZ-HC;STR;OFCpost_L;Temporal_Mid_L;0
44;SZ-HC;STR;OFCpost_R;Temporal_Mid_L;0
44;SZ-HC;STR;OFClat_L;Temporal_Mid_L;0
44;SZ-HC;STR;OFClat_R;Temporal_Mid_L;0
44;SZ-HC;STR;Rectus_L;Temporal_Mid_R;0
44;SZ-HC;STR;Rectus_R;Temporal_Mid_R;0
44;SZ-HC;STR;OFCmed_L;Temporal_Mid_R;0
44;SZ-HC;STR;OFCmed_R;Temporal_Mid_R;0
44;SZ-HC;STR;OFCant_L;Temporal_Mid_R;0
44;SZ-HC;STR;OFCant_R;Temporal_Mid_R;0
44;SZ-HC;STR;OFCpost_L;Temporal_Mid_R;0
44;SZ-HC;STR;OFCpost_R;Temporal_Mid_R;0
44;SZ-HC;STR;OFClat_L;Temporal_Mid_R;0
44;SZ-HC;STR;OFClat_R;Temporal_Mid_R;0
44;SZ-HC;STR;Rectus_L;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;Rectus_R;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;OFCmed_L;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;OFCmed_R;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;OFCant_L;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;OFCant_R;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;OFCpost_L;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;OFCpost_R;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;OFClat_L;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;OFClat_R;Temporal_Pole_Mid_L;0
44;SZ-HC;STR;Rectus_L;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;Rectus_R;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;OFCmed_L;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;OFCmed_R;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;OFCant_L;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;OFCant_R;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;OFCpost_L;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;OFCpost_R;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;OFClat_L;Temporal_Pole_Mid_R;0
44;SZ-HC;STR;OFClat_R;Temporal_Pole_Mid_R;0
45;SZ-HC;SBVW;Temporal_Sup_R;Thalamus_R;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Cerebellum_7b_L;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Cerebellum_Crus2_L;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Cerebellum_9_R;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Cerebellum_9_R;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Cerebellum_9_R;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Postcentral_R;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Postcentral_R;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Postcentral_L;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Postcentral_L;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Frontal_Mid_2_L;-1
45;SZ-HC;SBVW;Temporal_Sup_R;Whole Brain;0
46;SZ-HC;VMHC;Fusiform_R;Fusiform_L;-1
46;SZ-HC;VMHC;Occipital_Inf_R;Occipital_Inf_L;-1
46;SZ-HC;VMHC;Paracentral_Lobule_R;Paracentral_Lobule_L;-1
46;SZ-HC;VMHC;Left Cerebellum;Right Cerebellum;0
46;SZ-HC;VMHC;Left Cerebrum;Right Cerebrum;0
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_18_l;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_19_l;-1
47;BD-HC;SBCW;brodmann_area_6_l;brodmann_area_4_r;1
47;BD-HC;SBCW;brodmann_area_6_l;brodmann_area_6_r;1
47;BD-HC;SBCW;brodmann_area_44_l;brodmann_area_4_r;1
47;BD-HC;SBCW;brodmann_area_44_l;brodmann_area_6_r;1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_21_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_22_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_21_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_22_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_2_l;1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_40_l;1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_2_l;1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_40_l;1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_2_l;1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_40_l;1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_2_l;1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_40_l;1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_21_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_22_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_21_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_22_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_9_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_8_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_9_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_8_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_6_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_8_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_6_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_8_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_6_r;-1
47;BD-HC;SBCW;brodmann_area_9_r;brodmann_area_8_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_6_r;-1
47;BD-HC;SBCW;brodmann_area_46_r;brodmann_area_8_r;-1
47;BD-HC;SBCW;brodmann_area_21_r;brodmann_area_9_l;-1
47;BD-HC;SBCW;brodmann_area_21_r;brodmann_area_46_l;-1
47;BD-HC;SBCW;brodmann_area_22_r;brodmann_area_9_l;-1
47;BD-HC;SBCW;brodmann_area_22_r;brodmann_area_46_l;-1
47;BD-HC;SBCW;brodmann_area_9_l;brodmann_area_21_r;-1
47;BD-HC;SBCW;brodmann_area_46_l;brodmann_area_21_r;-1
47;BD-HC;SBCW;brodmann_area_9_l;brodmann_area_21_r;-1
47;BD-HC;SBCW;brodmann_area_46_l;brodmann_area_21_r;-1
47;BD-HC;SBCW;brodmann_area_9_l;brodmann_area_7_r;-1
47;BD-HC;SBCW;brodmann_area_9_l;Cingulate_Post_R;-1
47;BD-HC;SBCW;brodmann_area_46_l;brodmann_area_7_r;-1
47;BD-HC;SBCW;brodmann_area_46_l;Cingulate_Post_R;-1
47;BD-HC;SBCW;brodmann_area_17_l;brodmann_area_17_r;-1
47;BD-HC;SBCW;brodmann_area_17_l;brodmann_area_18_r;-1
47;BD-HC;SBCW;brodmann_area_18_l;brodmann_area_17_r;-1
47;BD-HC;SBCW;brodmann_area_18_l;brodmann_area_18_r;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_17_r;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_18_r;-1
47;BD-HC;SBCW;brodmann_area_17_l;brodmann_area_17_r;-1
47;BD-HC;SBCW;brodmann_area_17_l;brodmann_area_18_r;-1
47;BD-HC;SBCW;brodmann_area_18_l;brodmann_area_17_r;-1
47;BD-HC;SBCW;brodmann_area_18_l;brodmann_area_18_r;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_17_r;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_18_r;-1
47;BD-HC;SBCW;brodmann_area_19_r;brodmann_area_19_l;1
47;BD-HC;SBCW;brodmann_area_39_r;brodmann_area_19_l;1
47;BD-HC;SBCW;brodmann_area_19_r;brodmann_area_7_l;1
47;BD-HC;SBCW;brodmann_area_19_r;brodmann_area_19_l;1
47;BD-HC;SBCW;brodmann_area_39_r;brodmann_area_7_l;1
47;BD-HC;SBCW;brodmann_area_39_r;brodmann_area_19_l;1
47;BD-HC;SBCW;brodmann_area_19_r;brodmann_area_7_r;1
47;BD-HC;SBCW;brodmann_area_19_r;brodmann_area_19_r;1
47;BD-HC;SBCW;brodmann_area_39_r;brodmann_area_7_r;1
47;BD-HC;SBCW;brodmann_area_39_r;brodmann_area_19_r;1
47;BD-HC;SBCW;brodmann_area_19_r;brodmann_area_19_r;1
47;BD-HC;SBCW;brodmann_area_39_r;brodmann_area_19_r;1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_18_r;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_19_r;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_19_r;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_37_r;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_18_l;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_19_l;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_19_l;-1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_37_l;-1
47;BD-HC;SBCW;brodmann_area_7_l;brodmann_area_37_r;1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_37_r;1
47;BD-HC;SBCW;brodmann_area_7_l;brodmann_area_19_l;1
47;BD-HC;SBCW;brodmann_area_7_l;brodmann_area_37_l;1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_19_l;1
47;BD-HC;SBCW;brodmann_area_19_l;brodmann_area_37_l;1
47;BD-HC;SBCW;Whole Brain;Whole Brain;0
52;SZ-HC;SBVW;Insula_R;Putamen_R;-1
52;SZ-HC;SBVW;Insula_R;Frontal_Inf_Orb_R;-1
52;SZ-HC;SBVW;Insula_R;Frontal_Inf_Orb_L ;-1
52;SZ-HC;SBVW;Insula_R;Caudate_R;-1
52;SZ-HC;SBVW;Insula_R;Parietal_Inf_R ;-1
52;SZ-HC;SBVW;Insula_R;Parietal_Inf_L ;-1
52;SZ-HC;SBVW;Insula_R;Insula_L;-1
52;SZ-HC;SBVW;Insula_R;Insula_R;-1
52;SZ-HC;SBVW;Insula_R;Postcentral_R;1
52;SZ-HC;SBVW;Insula_R;Postcentral_L;1
52;SZ-HC;SBVW;Insula_R;Occipital_Mid_R;-1
52;SZ-HC;SBVW;Insula_R;Occipital_Mid_L;-1
52;SZ-HC;SBVW;Insula_R;Insula_R;-1
52;SZ-HC;SBVW;Insula_R;Insula_L;-1
52;SZ-HC;SBVW;Insula_R;Precentral_R;-1
52;SZ-HC;SBVW;Insula_R;Postcentral_R ;-1
52;SZ-HC;SBVW;Insula_R;Precentral_L;-1
52;SZ-HC;SBVW;Insula_R;Postcentral_L ;-1
52;SZ-HC;SBVW;Insula_R;Thalamus_L ;1
52;SZ-HC;SBVW;Insula_R;Thalamus_R;1
52;SZ-HC;SBVW;Insula_L;Whole Brain;0
52;SZ-HC;SBVW;Insula_R;Whole Brain;0
57;SZ-HC;SBVW;Frontal_Mid_2_L;Whole Brain;0
57;SZ-HC;SBVW;Frontal_Mid_2_R;Whole Brain;0
57;SZ-HC;SBVW;Cingulate_Post_L;Whole Brain;0
57;SZ-HC;SBVW;Cingulate_Post_R;Whole Brain;0
57;SZ-HC;SBVW;Insula_L;Whole Brain;0
57;SZ-HC;SBVW;Insula_R;Whole Brain;0
60;SZ-HC;ALFF;Cuneus_R;Cuneus_R;-1
60;SZ-HC;ALFF;Lingual_R;Lingual_R;-1
60;SZ-HC;ALFF;Lingual_R;Lingual_R;-1
60;SZ-HC;ALFF;Occipital_Sup_R;Occipital_Sup_R;-1
60;SZ-HC;ALFF;Temporal_Inf_R;Temporal_Inf_R;-1
60;SZ-HC;ALFF;Precuneus_R;Precuneus_R;-1
60;SZ-HC;ALFF;Lingual_L;Lingual_L;-1
60;SZ-HC;ALFF;Lingual_L;Lingual_L;-1
60;SZ-HC;ALFF;Occipital_Mid_R;Occipital_Mid_R;-1
60;SZ-HC;ALFF;Thalamus_R;Thalamus_R;-1
60;SZ-HC;ALFF;Postcentral_L;Postcentral_L;-1
60;SZ-HC;ALFF;Parietal_Inf_L;Parietal_Inf_L;-1
60;SZ-HC;ALFF;Hippocampus_L;Hippocampus_L;1
60;SZ-HC;ALFF;Frontal_Inf_Tri_L;Frontal_Inf_Tri_L;1
60;SZ-HC;ALFF;Frontal_Inf_Orb_2_L;Frontal_Inf_Orb_2_L;1
60;SZ-HC;ALFF;Frontal_Inf_Orb_2_L;Frontal_Inf_Orb_2_L;1
60;SZ-HC;ALFF;Frontal_Inf_Tri_R;Frontal_Inf_Tri_R;1
60;SZ-HC;ALFF;Frontal_Inf_Orb_2_R;Frontal_Inf_Orb_2_R;1
60;SZ-HC;ALFF;Frontal_Inf_Tri_L;Frontal_Inf_Tri_L;1
60;SZ-HC;ALFF;Insula_R;Insula_R;1
60;SZ-HC;ALFF;Temporal_Inf_L;Temporal_Inf_L;1
60;SZ-HC;ALFF;Temporal_Inf_L;Temporal_Inf_L;1
60;SZ-HC;ALFF;Temporal_Inf_R;Temporal_Inf_R;1
60;SZ-HC;ALFF;Temporal_Inf_L;Temporal_Inf_L;1
60;SZ-HC;ALFF;Temporal_Inf_L;Temporal_Inf_L;1
60;SZ-HC;ALFF;Temporal_Inf_L;Temporal_Inf_L;1
60;SZ-HC;ALFF;OFClat_R;OFClat_R;1
60;SZ-HC;ALFF;Frontal_Inf_Tri_R;Frontal_Inf_Tri_R;1
60;SZ-HC;ALFF;Frontal_Inf_Orb_2_R;Frontal_Inf_Orb_2_R;1
60;SZ-HC;ALFF;Frontal_Inf_Tri_L;Frontal_Inf_Tri_L;1
60;SZ-HC;ALFF;OFClat_L;OFClat_L;1
60;SZ-HC;ALFF;OFCpost_L;OFCpost_L;1
60;SZ-HC;ALFF;Temporal_Pole_Mid_L;Temporal_Pole_Mid_L;1
60;SZ-HC;ALFF;Frontal_Inf_Oper_R;Frontal_Inf_Oper_R;1
60;SZ-HC;ALFF;Insula_L;Insula_L;1
60;SZ-HC;ALFF;Cuneus_L;Cuneus_L;-1
60;SZ-HC;ALFF;Lingual_L;Lingual_L;-1
60;SZ-HC;ALFF;Lingual_L;Lingual_L;-1
60;SZ-HC;ALFF;Lingual_L;Lingual_L;-1
60;SZ-HC;ALFF;Frontal_Inf_Tri_R;Frontal_Inf_Tri_R;1
60;SZ-HC;ALFF;Frontal_Inf_Tri_R;Frontal_Inf_Tri_R;1
60;SZ-HC;ALFF;Temporal_Inf_R;Temporal_Inf_R;1
60;SZ-HC;ALFF;Lingual_R;Lingual_R;-1
60;SZ-HC;ALFF;Temporal_Mid_R;Temporal_Mid_R;-1
60;SZ-HC;ALFF;Occipital_Inf_R;Occipital_Inf_R;-1
60;SZ-HC;ALFF;Lingual_L;Lingual_L;-1
60;SZ-HC;ALFF;Calcarine_L;Calcarine_L;-1
60;SZ-HC;ALFF;Cuneus_R;Cuneus_R;-1
60;SZ-HC;ALFF;Occipital_Sup_L;Occipital_Sup_L;-1
60;SZ-HC;ALFF;Cuneus_L;Cuneus_L;-1
60;SZ-HC;ALFF;Lingual_R;Lingual_R;-1
60;SZ-HC;ALFF;Occipital_Sup_R;Occipital_Sup_R;-1
60;SZ-HC;ALFF;Cuneus_R;Cuneus_R;-1
60;SZ-HC;ALFF;Temporal_Inf_R;Temporal_Inf_R;-1
60;SZ-HC;ALFF;Occipital_Inf_R;Occipital_Inf_R;-1
60;SZ-HC;ALFF;Lingual_R;Lingual_R;-1
60;SZ-HC;ALFF;Occipital_Sup_L;Occipital_Sup_L;-1
60;SZ-HC;ALFF;Calcarine_R;Calcarine_R;-1
60;SZ-HC;ALFF;Occipital_Sup_R;Occipital_Sup_R;-1
60;SZ-HC;ALFF;Hippocampus_L;Hippocampus_L;1
60;SZ-HC;ALFF;Temporal_Inf_L;Temporal_Inf_L;1
60;SZ-HC;ALFF;OFCpost_L;OFCpost_L;1
60;SZ-HC;ALFF;Hippocampus_L;Hippocampus_L;1
60;SZ-HC;ALFF;Hippocampus_L;Hippocampus_L;1
60;SZ-HC;ALFF;Whole Brain;Whole Brain;0
64;SZ-HC;SBVW;SupraMarginal_L;Paracentral_Lobule_R;1
64;SZ-HC;SBVW;SupraMarginal_L;Paracentral_Lobule_L;1
64;SZ-HC;SBVW;SupraMarginal_L;Lingual_R;1
64;SZ-HC;SBVW;SupraMarginal_L;Lingual_L;1
64;SZ-HC;SBVW;SupraMarginal_R;Lingual_R;1
64;SZ-HC;SBVW;SupraMarginal_R;Occipital_Inf_R;1
64;SZ-HC;SBVW;SupraMarginal_R;Cingulate_Mid_L;1
64;SZ-HC;SBVW;SupraMarginal_R;Cingulate_Mid_R;1
64;SZ-HC;SBVW;Parietal_Inf_L;Whole Brain;0
64;SZ-HC;SBVW;Parietal_Inf_R;Whole Brain;0
64;SZ-HC;SBVW;SupraMarginal_L;Whole Brain;0
64;SZ-HC;SBVW;SupraMarginal_R;Whole Brain;0
64;SZ-HC;SBVW;Angular_L;Whole Brain;0
64;SZ-HC;SBVW;Angular_R;Whole Brain;0
66;BD-HC;SBVW;ACC_pre_L;Cingulate_Post_R;-1
66;BD-HC;SBVW;ACC_pre_L;Cingulate_Post_L;-1
66;BD-HC;SBVW;ACC_pre_L;Cingulate_Post_R;-1
66;BD-HC;SBVW;ACC_pre_L;Cingulate_Post_L;-1
66;BD-HC;SBVW;ACC_pre_L;Cingulate_Post_R;-1
66;BD-HC;SBVW;ACC_pre_L;ACC_sup_R;-1
66;BD-HC;SBVW;ACC_pre_L;Insula_R;-1
66;BD-HC;SBVW;ACC_pre_L;SupraMarginal_L;-1
66;BD-HC;SBVW;ACC_pre_L;Temporal_Mid_L;-1
66;BD-HC;SBVW;ACC_pre_L;Cingulate_Post_R;-1
66;BD-HC;SBVW;ACC_pre_L;Insula_R;-1
66;BD-HC;SBVW;ACC_pre_L;SupraMarginal_L;-1
66;BD-HC;SBVW;ACC_pre_R;Cingulate_Post_R;-1
66;BD-HC;SBVW;ACC_pre_R;Cingulate_Post_L;-1
66;BD-HC;SBVW;ACC_pre_R;Cingulate_Post_R;-1
66;BD-HC;SBVW;ACC_pre_R;Cingulate_Post_L;-1
66;BD-HC;SBVW;ACC_pre_R;Cingulate_Post_R;-1
