study,contrast,method,region_1,region_2,direction
27,SZ-HC,SBCW,Default,Somatomotor,0
27,SZ-HC,SBCW,Posterior-Multimodal,Somatomotor,0
27,SZ-HC,SBCW,Somatomotor,Ventral-Multimodal,0
27,SZ-HC,SBCW,Orbito-Affective,Somatomotor,0
27,SZ-HC,SBCW,Auditory,Auditory,0
27,SZ-HC,SBCW,Auditory,Language,0
27,SZ-HC,SBCW,Auditory,Dorsal-attention,0
27,SZ-HC,SBCW,Auditory,Frontoparietal,0
27,SZ-HC,SBCW,Auditory,Cingulo-Opercular,0
27,SZ-HC,SBCW,Auditory,Default,0
27,SZ-HC,SBCW,Auditory,Posterior-Multimodal,0
27,SZ-HC,SBCW,Auditory,Ventral-Multimodal,0
27,SZ-HC,SBCW,Auditory,Orbito-Affective,0
27,SZ-HC,SBCW,Language,Language,0
27,SZ-HC,SBCW,Dorsal-attention,Language,0
27,SZ-HC,SBCW,Frontoparietal,Language,0
27,SZ-HC,SBCW,Cingulo-Opercular,Language,0
27,SZ-HC,SBCW,Default,Language,0
27,SZ-HC,SBCW,Language,Posterior-Multimodal,0
27,SZ-HC,SBCW,Language,Ventral-Multimodal,0
27,SZ-HC,SBCW,Language,Orbito-Affective,0
27,SZ-HC,SBCW,Dorsal-attention,Dorsal-attention,0
27,SZ-HC,SBCW,Dorsal-attention,Frontoparietal,0
27,SZ-HC,SBCW,Cingulo-Opercular,Dorsal-attention,0
27,SZ-HC,SBCW,Default,Dorsal-attention,0
27,SZ-HC,SBCW,Dorsal-attention,Posterior-Multimodal,0
27,SZ-HC,SBCW,Dorsal-attention,Ventral-Multimodal,0
27,SZ-HC,SBCW,Dorsal-attention,Orbito-Affective,0
27,SZ-HC,SBCW,Frontoparietal,Frontoparietal,0
27,SZ-HC,SBCW,Cingulo-Opercular,Frontoparietal,0
27,SZ-HC,SBCW,Default,Frontoparietal,0
27,SZ-HC,SBCW,Frontoparietal,Posterior-Multimodal,0
27,SZ-HC,SBCW,Frontoparietal,Ventral-Multimodal,0
27,SZ-HC,SBCW,Frontoparietal,Orbito-Affective,0
27,SZ-HC,SBCW,Cingulo-Opercular,Cingulo-Opercular,0
27,SZ-HC,SBCW,Cingulo-Opercular,Default,0
27,SZ-HC,SBCW,Cingulo-Opercular,Posterior-Multimodal,0
27,SZ-HC,SBCW,Cingulo-Opercular,Ventral-Multimodal,0
27,SZ-HC,SBCW,Cingulo-Opercular,Orbito-Affective,0
27,SZ-HC,SBCW,Default,Default,0
27,SZ-HC,SBCW,Default,Posterior-Multimodal,0
27,SZ-HC,SBCW,Default,Ventral-Multimodal,0
27,SZ-HC,SBCW,Default,Orbito-Affective,0
27,SZ-HC,SBCW,Posterior-Multimodal,Posterior-Multimodal,0
27,SZ-HC,SBCW,Posterior-Multimodal,Ventral-Multimodal,0
27,SZ-HC,SBCW,Orbito-Affective,Posterior-Multimodal,0
27,SZ-HC,SBCW,Ventral-Multimodal,Ventral-Multimodal,0
27,SZ-HC,SBCW,Orbito-Affective,Ventral-Multimodal,0
27,SZ-HC,SBCW,Orbito-Affective,Orbito-Affective,0
28,SZ-HC,ICA,Auditory,Auditory,1
28,SZ-HC,ICA,Default,Default,1
28,SZ-HC,ICA,Cingulo-Opercular,Cingulo-Opercular,1
28,SZ-HC,ICA,Visual1,Visual1,0
28,SZ-HC,ICA,Visual2,Visual2,0
28,SZ-HC,ICA,Somatomotor,Somatomotor,0
28,SZ-HC,ICA,Auditory,Auditory,0
28,SZ-HC,ICA,Language,Language,0
28,SZ-HC,ICA,Dorsal-attention,Dorsal-attention,0
28,SZ-HC,ICA,Frontoparietal,Frontoparietal,0
28,SZ-HC,ICA,Cingulo-Opercular,Cingulo-Opercular,0
28,SZ-HC,ICA,Default,Default,0
28,SZ-HC,ICA,Posterior-Multimodal,Posterior-Multimodal,0
28,SZ-HC,ICA,Ventral-Multimodal,Ventral-Multimodal,0
28,SZ-HC,ICA,Orbito-Affective,Orbito-Affective,0
31,SZ-HC,SBVW,Default,Visual1,0
31,SZ-HC,SBVW,Default,Visual2,0
31,SZ-HC,SBVW,Default,Somatomotor,0
31,SZ-HC,SBVW,Auditory,Default,0
31,SZ-HC,SBVW,Default,Language,0
31,SZ-HC,SBVW,Default,Dorsal-attention,0
31,SZ-HC,SBVW,Default,Frontoparietal,0
31,SZ-HC,SBVW,Cingulo-Opercular,Default,0
31,SZ-HC,SBVW,Default,Default,0
31,SZ-HC,SBVW,Default,Posterior-Multimodal,0
31,SZ-HC,SBVW,Default,Ventral-Multimodal,0
31,SZ-HC,SBVW,Default,Orbito-Affective,0
31,SZ-HC,SBVW,Frontoparietal,Visual1,0
31,SZ-HC,SBVW,Frontoparietal,Visual2,0
31,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
31,SZ-HC,SBVW,Auditory,Frontoparietal,0
31,SZ-HC,SBVW,Frontoparietal,Language,0
31,SZ-HC,SBVW,Dorsal-attention,Frontoparietal,0
31,SZ-HC,SBVW,Frontoparietal,Frontoparietal,0
31,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
31,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
31,SZ-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
31,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,0
34,SZ-HC,SBVW,Default,Frontoparietal,1
34,SZ-HC,SBVW,Default,Default,1
34,SZ-HC,SBVW,Default,Visual2,1
34,SZ-HC,SBVW,Default,Visual1,1
34,SZ-HC,SBVW,Cingulo-Opercular,Default,-1
34,SZ-HC,SBVW,Cingulo-Opercular,Visual2,-1
34,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,-1
34,SZ-HC,SBVW,Default,Visual1,0
34,SZ-HC,SBVW,Default,Visual2,0
34,SZ-HC,SBVW,Default,Somatomotor,0
34,SZ-HC,SBVW,Auditory,Default,0
34,SZ-HC,SBVW,Default,Language,0
34,SZ-HC,SBVW,Default,Dorsal-attention,0
34,SZ-HC,SBVW,Default,Frontoparietal,0
34,SZ-HC,SBVW,Cingulo-Opercular,Default,0
34,SZ-HC,SBVW,Default,Default,0
34,SZ-HC,SBVW,Default,Posterior-Multimodal,0
34,SZ-HC,SBVW,Default,Ventral-Multimodal,0
34,SZ-HC,SBVW,Default,Orbito-Affective,0
34,SZ-HC,SBVW,Frontoparietal,Visual1,0
34,SZ-HC,SBVW,Frontoparietal,Visual2,0
34,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
34,SZ-HC,SBVW,Auditory,Frontoparietal,0
34,SZ-HC,SBVW,Frontoparietal,Language,0
34,SZ-HC,SBVW,Dorsal-attention,Frontoparietal,0
34,SZ-HC,SBVW,Frontoparietal,Frontoparietal,0
34,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
34,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
34,SZ-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
34,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,0
34,SZ-HC,SBVW,Somatomotor,Visual1,0
34,SZ-HC,SBVW,Somatomotor,Visual2,0
34,SZ-HC,SBVW,Somatomotor,Somatomotor,0
34,SZ-HC,SBVW,Auditory,Somatomotor,0
34,SZ-HC,SBVW,Language,Somatomotor,0
34,SZ-HC,SBVW,Dorsal-attention,Somatomotor,0
34,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
34,SZ-HC,SBVW,Posterior-Multimodal,Somatomotor,0
34,SZ-HC,SBVW,Somatomotor,Ventral-Multimodal,0
34,SZ-HC,SBVW,Orbito-Affective,Somatomotor,0
34,SZ-HC,SBVW,Cingulo-Opercular,Visual1,0
34,SZ-HC,SBVW,Cingulo-Opercular,Visual2,0
34,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
34,SZ-HC,SBVW,Cingulo-Opercular,Language,0
34,SZ-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
34,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
34,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
34,SZ-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
34,SZ-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
43,SZ-HC,STR,Cingulo-Opercular,Cingulo-Opercular,-1
43,SZ-HC,STR,Frontoparietal,Frontoparietal,-1
43,MDD-HC,STR,Cingulo-Opercular,Cingulo-Opercular,-1
43,MDD-HC,STR,Frontoparietal,Frontoparietal,-1
43,SZ-HC,STR,Default,Frontoparietal,1
43,SZ-HC,STR,Default,Default,0
43,SZ-HC,STR,Cingulo-Opercular,Cingulo-Opercular,0
43,SZ-HC,STR,Frontoparietal,Frontoparietal,0
43,SZ-HC,STR,Cingulo-Opercular,Default,0
43,SZ-HC,STR,Default,Frontoparietal,0
43,SZ-HC,STR,Cingulo-Opercular,Frontoparietal,0
43,MDD-HC,STR,Default,Default,0
43,MDD-HC,STR,Cingulo-Opercular,Cingulo-Opercular,0
43,MDD-HC,STR,Frontoparietal,Frontoparietal,0
43,MDD-HC,STR,Cingulo-Opercular,Default,0
43,MDD-HC,STR,Default,Frontoparietal,0
43,MDD-HC,STR,Cingulo-Opercular,Frontoparietal,0
44,SZ-HC,STR,Default,Default,0
44,SZ-HC,STR,Default,Frontoparietal,0
45,SZ-HC,SBVW,Auditory,Frontoparietal,-1
45,SZ-HC,SBVW,Auditory,Default,-1
45,SZ-HC,SBVW,Auditory,Somatomotor,-1
45,SZ-HC,SBVW,Auditory,Visual1,0
45,SZ-HC,SBVW,Auditory,Visual2,0
45,SZ-HC,SBVW,Auditory,Somatomotor,0
45,SZ-HC,SBVW,Auditory,Auditory,0
45,SZ-HC,SBVW,Auditory,Language,0
45,SZ-HC,SBVW,Auditory,Dorsal-attention,0
45,SZ-HC,SBVW,Auditory,Frontoparietal,0
45,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
45,SZ-HC,SBVW,Auditory,Default,0
45,SZ-HC,SBVW,Auditory,Posterior-Multimodal,0
45,SZ-HC,SBVW,Auditory,Ventral-Multimodal,0
45,SZ-HC,SBVW,Auditory,Orbito-Affective,0
46,SZ-HC,VMHC,Visual2,Visual2,-1
46,SZ-HC,VMHC,Somatomotor,Somatomotor,-1
46,SZ-HC,VMHC,Visual1,Visual1,0
46,SZ-HC,VMHC,Visual2,Visual2,0
46,SZ-HC,VMHC,Somatomotor,Somatomotor,0
46,SZ-HC,VMHC,Language,Language,0
46,SZ-HC,VMHC,Dorsal-attention,Dorsal-attention,0
46,SZ-HC,VMHC,Frontoparietal,Frontoparietal,0
46,SZ-HC,VMHC,Cingulo-Opercular,Cingulo-Opercular,0
46,SZ-HC,VMHC,Default,Default,0
46,SZ-HC,VMHC,Posterior-Multimodal,Posterior-Multimodal,0
46,SZ-HC,VMHC,Ventral-Multimodal,Ventral-Multimodal,0
46,SZ-HC,VMHC,Auditory,Auditory,0
46,SZ-HC,VMHC,Orbito-Affective,Orbito-Affective,0
47,BD-HC,SBCW,Visual2,Visual2,-1
47,BD-HC,SBCW,Somatomotor,Somatomotor,1
47,BD-HC,SBCW,Frontoparietal,Somatomotor,1
47,BD-HC,SBCW,Default,Default,-1
47,BD-HC,SBCW,Auditory,Default,-1
47,BD-HC,SBCW,Cingulo-Opercular,Default,-1
47,BD-HC,SBCW,Auditory,Cingulo-Opercular,-1
47,BD-HC,SBCW,Default,Somatomotor,1
47,BD-HC,SBCW,Cingulo-Opercular,Default,1
47,BD-HC,SBCW,Cingulo-Opercular,Somatomotor,1
47,BD-HC,SBCW,Cingulo-Opercular,Cingulo-Opercular,1
47,BD-HC,SBCW,Default,Frontoparietal,-1
47,BD-HC,SBCW,Cingulo-Opercular,Frontoparietal,-1
47,BD-HC,SBCW,Default,Somatomotor,-1
47,BD-HC,SBCW,Cingulo-Opercular,Somatomotor,-1
47,BD-HC,SBCW,Visual1,Visual1,-1
47,BD-HC,SBCW,Visual1,Visual2,-1
47,BD-HC,SBCW,Visual2,Visual2,1
47,BD-HC,SBCW,Default,Visual2,1
47,BD-HC,SBCW,Frontoparietal,Visual2,1
47,BD-HC,SBCW,Default,Frontoparietal,1
47,BD-HC,SBCW,Visual1,Visual1,0
47,BD-HC,SBCW,Visual1,Visual2,0
47,BD-HC,SBCW,Somatomotor,Visual1,0
47,BD-HC,SBCW,Auditory,Visual1,0
47,BD-HC,SBCW,Language,Visual1,0
47,BD-HC,SBCW,Dorsal-attention,Visual1,0
47,BD-HC,SBCW,Frontoparietal,Visual1,0
47,BD-HC,SBCW,Cingulo-Opercular,Visual1,0
47,BD-HC,SBCW,Default,Visual1,0
47,BD-HC,SBCW,Posterior-Multimodal,Visual1,0
47,BD-HC,SBCW,Ventral-Multimodal,Visual1,0
47,BD-HC,SBCW,Orbito-Affective,Visual1,0
47,BD-HC,SBCW,Visual2,Visual2,0
47,BD-HC,SBCW,Somatomotor,Visual2,0
47,BD-HC,SBCW,Auditory,Visual2,0
47,BD-HC,SBCW,Language,Visual2,0
47,BD-HC,SBCW,Dorsal-attention,Visual2,0
47,BD-HC,SBCW,Frontoparietal,Visual2,0
47,BD-HC,SBCW,Cingulo-Opercular,Visual2,0
47,BD-HC,SBCW,Default,Visual2,0
47,BD-HC,SBCW,Posterior-Multimodal,Visual2,0
47,BD-HC,SBCW,Ventral-Multimodal,Visual2,0
47,BD-HC,SBCW,Orbito-Affective,Visual2,0
47,BD-HC,SBCW,Somatomotor,Somatomotor,0
47,BD-HC,SBCW,Auditory,Somatomotor,0
47,BD-HC,SBCW,Language,Somatomotor,0
47,BD-HC,SBCW,Dorsal-attention,Somatomotor,0
47,BD-HC,SBCW,Frontoparietal,Somatomotor,0
47,BD-HC,SBCW,Cingulo-Opercular,Somatomotor,0
47,BD-HC,SBCW,Default,Somatomotor,0
47,BD-HC,SBCW,Posterior-Multimodal,Somatomotor,0
47,BD-HC,SBCW,Somatomotor,Ventral-Multimodal,0
47,BD-HC,SBCW,Orbito-Affective,Somatomotor,0
47,BD-HC,SBCW,Auditory,Auditory,0
47,BD-HC,SBCW,Auditory,Language,0
47,BD-HC,SBCW,Auditory,Dorsal-attention,0
47,BD-HC,SBCW,Auditory,Frontoparietal,0
47,BD-HC,SBCW,Auditory,Cingulo-Opercular,0
47,BD-HC,SBCW,Auditory,Default,0
47,BD-HC,SBCW,Auditory,Posterior-Multimodal,0
47,BD-HC,SBCW,Auditory,Ventral-Multimodal,0
47,BD-HC,SBCW,Auditory,Orbito-Affective,0
47,BD-HC,SBCW,Language,Language,0
47,BD-HC,SBCW,Dorsal-attention,Language,0
47,BD-HC,SBCW,Frontoparietal,Language,0
47,BD-HC,SBCW,Cingulo-Opercular,Language,0
47,BD-HC,SBCW,Default,Language,0
47,BD-HC,SBCW,Language,Posterior-Multimodal,0
47,BD-HC,SBCW,Language,Ventral-Multimodal,0
47,BD-HC,SBCW,Language,Orbito-Affective,0
47,BD-HC,SBCW,Dorsal-attention,Dorsal-attention,0
47,BD-HC,SBCW,Dorsal-attention,Frontoparietal,0
47,BD-HC,SBCW,Cingulo-Opercular,Dorsal-attention,0
47,BD-HC,SBCW,Default,Dorsal-attention,0
47,BD-HC,SBCW,Dorsal-attention,Posterior-Multimodal,0
47,BD-HC,SBCW,Dorsal-attention,Ventral-Multimodal,0
47,BD-HC,SBCW,Dorsal-attention,Orbito-Affective,0
47,BD-HC,SBCW,Frontoparietal,Frontoparietal,0
47,BD-HC,SBCW,Cingulo-Opercular,Frontoparietal,0
47,BD-HC,SBCW,Default,Frontoparietal,0
47,BD-HC,SBCW,Frontoparietal,Posterior-Multimodal,0
47,BD-HC,SBCW,Frontoparietal,Ventral-Multimodal,0
47,BD-HC,SBCW,Frontoparietal,Orbito-Affective,0
47,BD-HC,SBCW,Cingulo-Opercular,Cingulo-Opercular,0
47,BD-HC,SBCW,Cingulo-Opercular,Default,0
47,BD-HC,SBCW,Cingulo-Opercular,Posterior-Multimodal,0
47,BD-HC,SBCW,Cingulo-Opercular,Ventral-Multimodal,0
47,BD-HC,SBCW,Cingulo-Opercular,Orbito-Affective,0
47,BD-HC,SBCW,Default,Default,0
47,BD-HC,SBCW,Default,Posterior-Multimodal,0
47,BD-HC,SBCW,Default,Ventral-Multimodal,0
47,BD-HC,SBCW,Default,Orbito-Affective,0
47,BD-HC,SBCW,Posterior-Multimodal,Posterior-Multimodal,0
47,BD-HC,SBCW,Posterior-Multimodal,Ventral-Multimodal,0
47,BD-HC,SBCW,Orbito-Affective,Posterior-Multimodal,0
47,BD-HC,SBCW,Ventral-Multimodal,Ventral-Multimodal,0
47,BD-HC,SBCW,Orbito-Affective,Ventral-Multimodal,0
47,BD-HC,SBCW,Orbito-Affective,Orbito-Affective,0
52,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,-1
52,SZ-HC,SBVW,Cingulo-Opercular,Default,-1
52,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,-1
52,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,1
52,SZ-HC,SBVW,Cingulo-Opercular,Visual2,-1
52,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,-1
52,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,1
52,SZ-HC,SBVW,Cingulo-Opercular,Visual1,0
52,SZ-HC,SBVW,Cingulo-Opercular,Visual2,0
52,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
52,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
52,SZ-HC,SBVW,Cingulo-Opercular,Language,0
52,SZ-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
52,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
52,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
52,SZ-HC,SBVW,Cingulo-Opercular,Default,0
52,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
52,SZ-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
52,SZ-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
57,SZ-HC,SBVW,Frontoparietal,Visual1,0
57,SZ-HC,SBVW,Frontoparietal,Visual2,0
57,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
57,SZ-HC,SBVW,Auditory,Frontoparietal,0
57,SZ-HC,SBVW,Frontoparietal,Language,0
57,SZ-HC,SBVW,Dorsal-attention,Frontoparietal,0
57,SZ-HC,SBVW,Frontoparietal,Frontoparietal,0
57,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
57,SZ-HC,SBVW,Default,Frontoparietal,0
57,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
57,SZ-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
57,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,0
57,SZ-HC,SBVW,Default,Visual1,0
57,SZ-HC,SBVW,Default,Visual2,0
57,SZ-HC,SBVW,Default,Somatomotor,0
57,SZ-HC,SBVW,Auditory,Default,0
57,SZ-HC,SBVW,Default,Language,0
57,SZ-HC,SBVW,Default,Dorsal-attention,0
57,SZ-HC,SBVW,Cingulo-Opercular,Default,0
57,SZ-HC,SBVW,Default,Default,0
57,SZ-HC,SBVW,Default,Posterior-Multimodal,0
57,SZ-HC,SBVW,Default,Ventral-Multimodal,0
57,SZ-HC,SBVW,Default,Orbito-Affective,0
57,SZ-HC,SBVW,Cingulo-Opercular,Visual1,0
57,SZ-HC,SBVW,Cingulo-Opercular,Visual2,0
57,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
57,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
57,SZ-HC,SBVW,Cingulo-Opercular,Language,0
57,SZ-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
57,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
57,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
57,SZ-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
57,SZ-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
60,SZ-HC,ALFF,Visual2,Visual2,-1
60,SZ-HC,ALFF,Default,Default,-1
60,SZ-HC,ALFF,Frontoparietal,Frontoparietal,-1
60,SZ-HC,ALFF,Somatomotor,Somatomotor,-1
60,SZ-HC,ALFF,Default,Default,1
60,SZ-HC,ALFF,Frontoparietal,Frontoparietal,1
60,SZ-HC,ALFF,Cingulo-Opercular,Cingulo-Opercular,1
60,SZ-HC,ALFF,Visual1,Visual1,-1
60,SZ-HC,ALFF,Visual1,Visual1,0
60,SZ-HC,ALFF,Visual2,Visual2,0
60,SZ-HC,ALFF,Somatomotor,Somatomotor,0
60,SZ-HC,ALFF,Auditory,Auditory,0
60,SZ-HC,ALFF,Language,Language,0
60,SZ-HC,ALFF,Dorsal-attention,Dorsal-attention,0
60,SZ-HC,ALFF,Frontoparietal,Frontoparietal,0
60,SZ-HC,ALFF,Cingulo-Opercular,Cingulo-Opercular,0
60,SZ-HC,ALFF,Default,Default,0
60,SZ-HC,ALFF,Posterior-Multimodal,Posterior-Multimodal,0
60,SZ-HC,ALFF,Ventral-Multimodal,Ventral-Multimodal,0
60,SZ-HC,ALFF,Orbito-Affective,Orbito-Affective,0
64,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,1
64,SZ-HC,SBVW,Cingulo-Opercular,Visual2,1
64,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,1
64,SZ-HC,SBVW,Frontoparietal,Visual1,0
64,SZ-HC,SBVW,Frontoparietal,Visual2,0
64,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
64,SZ-HC,SBVW,Auditory,Frontoparietal,0
64,SZ-HC,SBVW,Frontoparietal,Language,0
64,SZ-HC,SBVW,Dorsal-attention,Frontoparietal,0
64,SZ-HC,SBVW,Frontoparietal,Frontoparietal,0
64,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
64,SZ-HC,SBVW,Default,Frontoparietal,0
64,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
64,SZ-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
64,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,0
64,SZ-HC,SBVW,Cingulo-Opercular,Visual1,0
64,SZ-HC,SBVW,Cingulo-Opercular,Visual2,0
64,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
64,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
64,SZ-HC,SBVW,Cingulo-Opercular,Language,0
64,SZ-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
64,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
64,SZ-HC,SBVW,Cingulo-Opercular,Default,0
64,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
64,SZ-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
64,SZ-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
64,SZ-HC,SBVW,Default,Visual1,0
64,SZ-HC,SBVW,Default,Visual2,0
64,SZ-HC,SBVW,Default,Somatomotor,0
64,SZ-HC,SBVW,Auditory,Default,0
64,SZ-HC,SBVW,Default,Language,0
64,SZ-HC,SBVW,Default,Dorsal-attention,0
64,SZ-HC,SBVW,Default,Default,0
64,SZ-HC,SBVW,Default,Posterior-Multimodal,0
64,SZ-HC,SBVW,Default,Ventral-Multimodal,0
64,SZ-HC,SBVW,Default,Orbito-Affective,0
66,BD-HC,SBVW,Default,Default,-1
66,BD-HC,SBVW,Cingulo-Opercular,Default,-1
66,BD-HC,SBVW,Default,Default,0
66,BD-HC,SBVW,Default,Visual1,0
66,BD-HC,SBVW,Default,Visual2,0
66,BD-HC,SBVW,Default,Somatomotor,0
66,BD-HC,SBVW,Auditory,Default,0
66,BD-HC,SBVW,Default,Language,0
66,BD-HC,SBVW,Default,Dorsal-attention,0
66,BD-HC,SBVW,Default,Frontoparietal,0
66,BD-HC,SBVW,Cingulo-Opercular,Default,0
66,BD-HC,SBVW,Default,Posterior-Multimodal,0
66,BD-HC,SBVW,Default,Ventral-Multimodal,0
66,BD-HC,SBVW,Default,Orbito-Affective,0
66,BD-HC,SBVW,Cingulo-Opercular,Visual1,0
66,BD-HC,SBVW,Cingulo-Opercular,Visual2,0
66,BD-HC,SBVW,Cingulo-Opercular,Somatomotor,0
66,BD-HC,SBVW,Auditory,Cingulo-Opercular,0
66,BD-HC,SBVW,Cingulo-Opercular,Language,0
66,BD-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
66,BD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
66,BD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
66,BD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
66,BD-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
66,BD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
68,BD-HC,SBVW,Frontoparietal,Language,1
68,BD-HC,SBVW,Language,Somatomotor,-1
68,BD-HC,SBVW,Cingulo-Opercular,Language,-1
68,BD-HC,SBVW,Frontoparietal,Posterior-Multimodal,1
68,BD-HC,SBVW,Posterior-Multimodal,Somatomotor,-1
68,BD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,-1
68,BD-HC,SBVW,Cingulo-Opercular,Default,1
68,BD-HC,SBVW,Cingulo-Opercular,Frontoparietal,1
68,BD-HC,SBVW,Language,Visual1,0
68,BD-HC,SBVW,Language,Visual2,0
68,BD-HC,SBVW,Language,Somatomotor,0
68,BD-HC,SBVW,Auditory,Language,0
68,BD-HC,SBVW,Language,Language,0
68,BD-HC,SBVW,Dorsal-attention,Language,0
68,BD-HC,SBVW,Frontoparietal,Language,0
68,BD-HC,SBVW,Cingulo-Opercular,Language,0
68,BD-HC,SBVW,Default,Language,0
68,BD-HC,SBVW,Language,Posterior-Multimodal,0
68,BD-HC,SBVW,Language,Ventral-Multimodal,0
68,BD-HC,SBVW,Language,Orbito-Affective,0
68,BD-HC,SBVW,Posterior-Multimodal,Visual1,0
68,BD-HC,SBVW,Posterior-Multimodal,Visual2,0
68,BD-HC,SBVW,Posterior-Multimodal,Somatomotor,0
68,BD-HC,SBVW,Auditory,Posterior-Multimodal,0
68,BD-HC,SBVW,Dorsal-attention,Posterior-Multimodal,0
68,BD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
68,BD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
68,BD-HC,SBVW,Default,Posterior-Multimodal,0
68,BD-HC,SBVW,Posterior-Multimodal,Posterior-Multimodal,0
68,BD-HC,SBVW,Posterior-Multimodal,Ventral-Multimodal,0
68,BD-HC,SBVW,Orbito-Affective,Posterior-Multimodal,0
68,BD-HC,SBVW,Default,Visual1,0
68,BD-HC,SBVW,Default,Visual2,0
68,BD-HC,SBVW,Default,Somatomotor,0
68,BD-HC,SBVW,Auditory,Default,0
68,BD-HC,SBVW,Default,Dorsal-attention,0
68,BD-HC,SBVW,Default,Frontoparietal,0
68,BD-HC,SBVW,Cingulo-Opercular,Default,0
68,BD-HC,SBVW,Default,Default,0
68,BD-HC,SBVW,Default,Ventral-Multimodal,0
68,BD-HC,SBVW,Default,Orbito-Affective,0
68,BD-HC,SBVW,Orbito-Affective,Visual1,0
68,BD-HC,SBVW,Orbito-Affective,Visual2,0
68,BD-HC,SBVW,Orbito-Affective,Somatomotor,0
68,BD-HC,SBVW,Auditory,Orbito-Affective,0
68,BD-HC,SBVW,Dorsal-attention,Orbito-Affective,0
68,BD-HC,SBVW,Frontoparietal,Orbito-Affective,0
68,BD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
68,BD-HC,SBVW,Orbito-Affective,Ventral-Multimodal,0
68,BD-HC,SBVW,Orbito-Affective,Orbito-Affective,0
